Source,Target,Weight
2112,2413,1
2112,2494,7
2112,2637,4
2112,2642,2
2112,2652,10
2112,2668,1
2112,2670,3
2112,2735,6
2112,2821,1
2112,2976,2
2112,3137,9
2112,3149,1
2112,3152,6
2112,3161,6
2112,3193,3
2112,3203,1
2112,3266,1
2112,3274,6
2112,3304,6
2112,3349,7
2112,3394,2
2112,3491,2
2112,3533,3
2112,3676,8
2112,3815,2
2112,3914,11
2112,3915,11
2112,3916,11
2112,3917,11
2112,3918,11
2112,3919,1
2112,3920,1
2112,3921,1
2112,3922,1
2112,3923,1
2112,3924,1
2112,3928,4
2112,3929,4
2112,3938,5
2112,3953,1
2112,4500,6
2112,4501,6
2112,4558,11
2112,4638,1
2112,4639,1
2112,4670,2
2112,4698,4
2112,4797,4
2112,4929,9
2112,4930,8
2112,4993,5
2112,5090,1
2112,5516,8
2112,5876,4
2112,5877,6
2112,5880,6
2112,6111,5
2112,6121,5
2112,6122,5
2112,6157,6
2112,6232,1
2112,6299,1
2112,6338,2
2112,6358,4
2112,6444,1
2112,6515,4
2112,6522,5
2112,6735,3
2112,7016,5
2112,7292,7
2112,7301,5
2112,7369,6
2112,7502,2
2112,7511,6
2112,7637,4
2112,7765,2
2112,7932,6
2112,7934,6
2112,8435,1
2112,8495,6
2112,8496,6
2112,8508,3
2112,8743,2
2112,8774,6
2112,8784,4
2112,8823,6
2112,8866,5
2112,9115,1
2112,9155,8
2112,9157,12
2112,9366,4
2112,9372,4
2112,9379,1
2112,9388,1
2112,9580,6
2112,9581,6
2112,9615,3
2112,9616,3
2112,9617,3
2112,9666,6
2112,9676,6
2112,9735,1
2112,9736,4
2112,9737,4
2112,9738,4
2112,9743,4
2112,9787,3
2112,9850,4
2112,9851,4
2112,9852,4
2112,9937,2
2112,9977,4
2112,9978,4
2112,9979,4
2112,9980,4
2112,9981,4
2112,9982,5
2112,9983,5
2112,10027,4
2112,10472,8
2112,10608,6
2112,10615,9
2112,10632,4
2112,10694,4
2112,10741,8
2112,10761,10
2112,10763,10
2112,10859,1
2112,10863,4
2112,10917,3
2112,10935,2
2112,10988,8
2112,11035,4
2112,11036,4
2112,11037,4
2112,11155,1
2112,11182,2
2112,11414,4
2112,12014,1
2112,12159,6
2112,12164,4
2112,12281,7
2112,12336,3
2112,12340,6
2112,12409,4
2112,12446,9
2112,15845,1
2112,15846,1
2112,16401,3
2112,16451,2
2112,16461,11
2112,16493,1
2112,16840,10
2112,16975,7
2112,17430,3
2112,18736,2
2112,19270,1
2112,19277,6
2112,19717,8
2112,19863,6
2112,19872,1
2112,20321,5
2112,23336,8
2112,23338,8
2112,23964,6
2112,24140,6
2112,24141,1
2117,2119,5
2117,2152,2
2117,2249,3
2117,2251,3
2117,2339,6
2117,2360,4
2117,2410,11
2117,2413,1
2117,2494,5
2117,2637,6
2117,2642,3
2117,2652,9
2117,2668,1
2117,2670,3
2117,2735,10
2117,2821,3
2117,2976,2
2117,3137,4
2117,3149,3
2117,3155,2
2117,3161,12
2117,3193,3
2117,3203,4
2117,3266,4
2117,3274,6
2117,3304,10
2117,3349,5
2117,3394,11
2117,3491,6
2117,3533,3
2117,3676,2
2117,3815,1
2117,3914,23
2117,3915,23
2117,3916,23
2117,3917,23
2117,3918,23
2117,3919,4
2117,3920,4
2117,3921,4
2117,3922,4
2117,3923,4
2117,3924,4
2117,3928,18
2117,3929,18
2117,3938,2
2117,3953,5
2117,4122,1
2117,4500,6
2117,4501,6
2117,4558,5
2117,4670,1
2117,4698,4
2117,4797,6
2117,4929,21
2117,4930,2
2117,4993,9
2117,5067,2
2117,5090,2
2117,5516,2
2117,5822,7
2117,5876,6
2117,5877,6
2117,5880,6
2117,6111,5
2117,6121,4
2117,6122,4
2117,6157,4
2117,6232,5
2117,6299,5
2117,6338,8
2117,6358,7
2117,6444,3
2117,6515,6
2117,6522,4
2117,6735,8
2117,7016,2
2117,7292,13
2117,7301,10
2117,7369,88
2117,7502,3
2117,7511,32
2117,7637,6
2117,7765,1
2117,7932,6
2117,7934,6
2117,8435,5
2117,8495,4
2117,8496,6
2117,8508,3
2117,8743,3
2117,8774,4
2117,8784,7
2117,8823,10
2117,8866,9
2117,9115,1
2117,9155,2
2117,9157,34
2117,9366,4
2117,9372,4
2117,9379,6
2117,9388,1
2117,9580,4
2117,9581,4
2117,9615,3
2117,9616,3
2117,9617,3
2117,9666,6
2117,9667,2
2117,9676,6
2117,9735,5
2117,9736,1
2117,9737,1
2117,9738,1
2117,9743,1
2117,9787,2
2117,9850,6
2117,9851,6
2117,9852,6
2117,9937,1
2117,9977,4
2117,9978,4
2117,9979,4
2117,9980,4
2117,9981,4
2117,9982,4
2117,9983,4
2117,10027,5
2117,10472,7
2117,10608,3
2117,10615,10
2117,10626,1
2117,10632,19
2117,10694,3
2117,10741,2
2117,10761,4
2117,10763,4
2117,10863,19
2117,10917,7
2117,10935,7
2117,10988,7
2117,11035,7
2117,11036,7
2117,11037,7
2117,11155,5
2117,11182,3
2117,11414,7
2117,12014,3
2117,12090,2
2117,12159,22
2117,12164,5
2117,12281,7
2117,12336,8
2117,12340,6
2117,12409,4
2117,12446,25
2117,13169,5
2117,15845,2
2117,15846,2
2117,16401,8
2117,16451,3
2117,16461,5
2117,16493,3
2117,16840,24
2117,16975,7
2117,17430,6
2117,18722,2
2117,18736,1
2117,19270,4
2117,19277,6
2117,19717,7
2117,19863,3
2117,19872,4
2117,20321,2
2117,23336,7
2117,23338,7
2117,23964,6
2117,24140,6
2117,24141,2
2119,2152,2
2119,2262,1
2119,2360,4
2119,2410,3
2119,2413,4
2119,2494,2
2119,2637,2
2119,2642,1
2119,2652,2
2119,2668,2
2119,2670,1
2119,2735,1
2119,2821,3
2119,3137,4
2119,3149,3
2119,3155,1
2119,3161,9
2119,3274,5
2119,3304,1
2119,3349,1
2119,3394,2
2119,3491,1
2119,3676,1
2119,3914,1
2119,3915,1
2119,3916,1
2119,3917,1
2119,3918,1
2119,3928,2
2119,3929,2
2119,3938,3
2119,4500,5
2119,4501,5
2119,4558,3
2119,4729,2
2119,4797,8
2119,4929,4
2119,4930,3
2119,4993,1
2119,5516,1
2119,5822,3
2119,5876,2
2119,5877,5
2119,5880,5
2119,6111,5
2119,6157,2
2119,6338,2
2119,6358,1
2119,6444,3
2119,6515,2
2119,6813,1
2119,7016,3
2119,7292,2
2119,7301,1
2119,7369,5
2119,7502,1
2119,7511,6
2119,7637,2
2119,7932,5
2119,7934,5
2119,8435,1
2119,8495,2
2119,8496,5
2119,8743,1
2119,8774,2
2119,8784,3
2119,8823,1
2119,8866,1
2119,9115,3
2119,9155,1
2119,9157,8
2119,9379,1
2119,9388,2
2119,9580,2
2119,9581,2
2119,9666,5
2119,9667,1
2119,9676,5
2119,9736,1
2119,9737,1
2119,9738,1
2119,9743,2
2119,9850,2
2119,9851,2
2119,9852,2
2119,10027,2
2119,10472,21
2119,10615,3
2119,10741,1
2119,10761,2
2119,10763,2
2119,10859,1
2119,10917,1
2119,10935,2
2119,10988,21
2119,11035,1
2119,11036,1
2119,11037,1
2119,11182,1
2119,11414,1
2119,12159,3
2119,12281,3
2119,12340,3
2119,12409,2
2119,12446,2
2119,16401,2
2119,16451,1
2119,16461,3
2119,16840,3
2119,16975,3
2119,17430,3
2119,19277,5
2119,19293,2
2119,19294,2
2119,19717,21
2119,20321,3
2119,23336,21
2119,23338,21
2119,23964,5
2119,24140,5
2119,24141,1
2152,2249,3
2152,2251,3
2152,2262,1
2152,2339,4
2152,2360,6
2152,2410,9
2152,2413,2
2152,2494,10
2152,2637,6
2152,2652,10
2152,2668,3
2152,2670,2
2152,2735,2
2152,2821,4
2152,2976,2
2152,3136,2
2152,3137,6
2152,3149,4
2152,3152,1
2152,3155,4
2152,3161,6
2152,3193,1
2152,3203,1
2152,3274,8
2152,3304,2
2152,3349,9
2152,3394,1
2152,3491,1
2152,3533,1
2152,3676,2
2152,3815,1
2152,3914,3
2152,3915,3
2152,3916,3
2152,3917,3
2152,3918,3
2152,3928,4
2152,3929,4
2152,3938,4
2152,4500,8
2152,4501,8
2152,4556,1
2152,4558,7
2152,4638,10
2152,4639,10
2152,4698,4
2152,4797,4
2152,4929,8
2152,4930,1
2152,4993,4
2152,5067,1
2152,5516,2
2152,5822,4
2152,5876,6
2152,5877,8
2152,5880,8
2152,6111,5
2152,6121,2
2152,6122,2
2152,6157,14
2152,6338,1
2152,6358,7
2152,6444,4
2152,6515,6
2152,6522,2
2152,6735,2
2152,6813,3
2152,7016,4
2152,7292,6
2152,7301,5
2152,7369,2
2152,7502,3
2152,7511,10
2152,7637,6
2152,7765,3
2152,7932,8
2152,7934,8
2152,8435,1
2152,8495,14
2152,8496,8
2152,8508,1
2152,8743,4
2152,8774,14
2152,8784,2
2152,8823,2
2152,8866,4
2152,9115,7
2152,9155,2
2152,9157,12
2152,9366,4
2152,9372,4
2152,9379,2
2152,9388,3
2152,9580,14
2152,9581,14
2152,9615,1
2152,9616,1
2152,9617,1
2152,9666,8
2152,9667,4
2152,9676,8
2152,9736,5
2152,9737,5
2152,9738,5
2152,9743,1
2152,9787,5
2152,9850,6
2152,9851,6
2152,9852,6
2152,9937,8
2152,9977,4
2152,9978,4
2152,9979,4
2152,9980,4
2152,9981,4
2152,9982,2
2152,9983,2
2152,10027,4
2152,10472,12
2152,10608,3
2152,10615,6
2152,10626,1
2152,10632,4
2152,10694,4
2152,10741,2
2152,10761,4
2152,10763,4
2152,10859,1
2152,10863,4
2152,10917,2
2152,10935,1
2152,10988,12
2152,11035,7
2152,11036,7
2152,11037,7
2152,11182,3
2152,11414,7
2152,12014,2
2152,12090,2
2152,12159,6
2152,12164,3
2152,12281,11
2152,12336,2
2152,12340,3
2152,12409,3
2152,12446,7
2152,15845,3
2152,15846,3
2152,16401,1
2152,16451,1
2152,16461,7
2152,16493,2
2152,16840,16
2152,16975,11
2152,17430,6
2152,18736,3
2152,19270,1
2152,19277,8
2152,19717,12
2152,19863,3
2152,19872,1
2152,20321,4
2152,23336,12
2152,23338,12
2152,23964,8
2152,24140,8
2152,24141,1
2249,2251,52
2249,2339,6
2249,2360,15
2249,2410,10
2249,2413,1
2249,2494,4
2249,2637,6
2249,2642,2
2249,2652,11
2249,2670,1
2249,2735,5
2249,2821,2
2249,2976,1
2249,3137,15
2249,3149,2
2249,3152,10
2249,3155,2
2249,3161,5
2249,3193,1
2249,3203,2
2249,3274,4
2249,3304,5
2249,3349,10
2249,3394,1
2249,3491,2
2249,3533,3
2249,3676,5
2249,3815,7
2249,3914,4
2249,3915,4
2249,3916,4
2249,3917,4
2249,3918,4
2249,3928,4
2249,3929,4
2249,3938,3
2249,4500,4
2249,4501,4
2249,4558,10
2249,4670,2
2249,4698,6
2249,4797,6
2249,4929,9
2249,4930,2
2249,4993,3
2249,5067,1
2249,5090,7
2249,5516,5
2249,5822,1
2249,5876,6
2249,5877,4
2249,5880,4
2249,6111,8
2249,6121,4
2249,6122,4
2249,6157,3
2249,6358,3
2249,6444,2
2249,6515,6
2249,6522,4
2249,6735,1
2249,6813,1
2249,7016,3
2249,7292,4
2249,7301,6
2249,7369,3
2249,7502,1
2249,7511,10
2249,7637,6
2249,7765,5
2249,7932,4
2249,7934,4
2249,8435,1
2249,8495,3
2249,8496,4
2249,8508,3
2249,8743,1
2249,8774,3
2249,8823,5
2249,8866,3
2249,9115,1
2249,9155,5
2249,9157,12
2249,9366,6
2249,9372,6
2249,9580,3
2249,9581,3
2249,9615,3
2249,9616,3
2249,9617,3
2249,9666,4
2249,9667,2
2249,9676,4
2249,9736,1
2249,9737,1
2249,9738,1
2249,9743,6
2249,9787,3
2249,9850,6
2249,9851,6
2249,9852,6
2249,9937,3
2249,9977,6
2249,9978,6
2249,9979,6
2249,9980,6
2249,9981,6
2249,9982,4
2249,9983,4
2249,10027,5
2249,10472,14
2249,10608,52
2249,10615,11
2249,10626,1
2249,10632,3
2249,10694,3
2249,10741,5
2249,10761,9
2249,10763,9
2249,10863,3
2249,10935,1
2249,10988,14
2249,11035,3
2249,11036,3
2249,11037,3
2249,11182,1
2249,11414,3
2249,12159,6
2249,12164,5
2249,12281,7
2249,12336,1
2249,12340,8
2249,12409,11
2249,12446,5
2249,13169,1
2249,15845,2
2249,15846,2
2249,16401,1
2249,16451,4
2249,16461,10
2249,16840,5
2249,16975,7
2249,17430,4
2249,18736,5
2249,19270,2
2249,19277,4
2249,19717,14
2249,19863,52
2249,19872,2
2249,20321,3
2249,23336,14
2249,23338,14
2249,23964,4
2249,24140,4
2249,24141,4
2251,2339,6
2251,2360,15
2251,2410,10
2251,2413,1
2251,2494,4
2251,2637,6
2251,2642,2
2251,2652,11
2251,2670,1
2251,2735,5
2251,2821,2
2251,2976,1
2251,3137,15
2251,3149,2
2251,3152,10
2251,3155,2
2251,3161,5
2251,3193,1
2251,3203,2
2251,3274,4
2251,3304,5
2251,3349,10
2251,3394,1
2251,3491,2
2251,3533,3
2251,3676,5
2251,3815,7
2251,3914,4
2251,3915,4
2251,3916,4
2251,3917,4
2251,3918,4
2251,3928,4
2251,3929,4
2251,3938,3
2251,4500,4
2251,4501,4
2251,4558,10
2251,4670,2
2251,4698,6
2251,4797,6
2251,4929,9
2251,4930,2
2251,4993,3
2251,5067,1
2251,5090,7
2251,5516,5
2251,5822,1
2251,5876,6
2251,5877,4
2251,5880,4
2251,6111,8
2251,6121,4
2251,6122,4
2251,6157,3
2251,6358,3
2251,6444,2
2251,6515,6
2251,6522,4
2251,6735,1
2251,6813,1
2251,7016,3
2251,7292,4
2251,7301,6
2251,7369,3
2251,7502,1
2251,7511,10
2251,7637,6
2251,7765,5
2251,7932,4
2251,7934,4
2251,8435,1
2251,8495,3
2251,8496,4
2251,8508,3
2251,8743,1
2251,8774,3
2251,8823,5
2251,8866,3
2251,9115,1
2251,9155,5
2251,9157,12
2251,9366,6
2251,9372,6
2251,9580,3
2251,9581,3
2251,9615,3
2251,9616,3
2251,9617,3
2251,9666,4
2251,9667,2
2251,9676,4
2251,9736,1
2251,9737,1
2251,9738,1
2251,9743,6
2251,9787,3
2251,9850,6
2251,9851,6
2251,9852,6
2251,9937,3
2251,9977,6
2251,9978,6
2251,9979,6
2251,9980,6
2251,9981,6
2251,9982,4
2251,9983,4
2251,10027,5
2251,10472,14
2251,10608,52
2251,10615,11
2251,10626,1
2251,10632,3
2251,10694,3
2251,10741,5
2251,10761,9
2251,10763,9
2251,10863,3
2251,10935,1
2251,10988,14
2251,11035,3
2251,11036,3
2251,11037,3
2251,11182,1
2251,11414,3
2251,12159,6
2251,12164,5
2251,12281,7
2251,12336,1
2251,12340,8
2251,12409,11
2251,12446,5
2251,13169,1
2251,15845,2
2251,15846,2
2251,16401,1
2251,16451,4
2251,16461,10
2251,16840,5
2251,16975,7
2251,17430,4
2251,18736,5
2251,19270,2
2251,19277,4
2251,19717,14
2251,19863,52
2251,19872,2
2251,20321,3
2251,23336,14
2251,23338,14
2251,23964,4
2251,24140,4
2251,24141,4
2262,2339,1
2262,2410,1
2262,2494,1
2262,2637,1
2262,2642,1
2262,2652,3
2262,2670,1
2262,2976,1
2262,3136,1
2262,3152,1
2262,3161,1
2262,3193,2
2262,3203,2
2262,3274,2
2262,3349,2
2262,3394,6
2262,3676,1
2262,3815,1
2262,3914,4
2262,3915,4
2262,3916,4
2262,3917,4
2262,3918,4
2262,3919,1
2262,3920,1
2262,3921,1
2262,3922,1
2262,3923,1
2262,3924,1
2262,3928,2
2262,3929,2
2262,3938,2
2262,4122,4
2262,4500,2
2262,4501,2
2262,4558,3
2262,4638,1
2262,4639,1
2262,4929,5
2262,4993,3
2262,5090,1
2262,5516,1
2262,5822,7
2262,5876,1
2262,5877,2
2262,5880,2
2262,6157,4
2262,6338,2
2262,6358,1
2262,6515,1
2262,6735,1
2262,6813,1
2262,7016,2
2262,7292,4
2262,7301,3
2262,7511,15
2262,7637,1
2262,7765,2
2262,7932,2
2262,7934,2
2262,8435,4
2262,8495,4
2262,8496,2
2262,8774,4
2262,8784,4
2262,8866,3
2262,9115,1
2262,9155,1
2262,9157,11
2262,9580,4
2262,9581,4
2262,9666,2
2262,9676,2
2262,9736,2
2262,9737,2
2262,9738,2
2262,9787,2
2262,9850,1
2262,9851,1
2262,9852,1
2262,10472,1
2262,10626,1
2262,10632,1
2262,10741,1
2262,10761,1
2262,10763,1
2262,10859,144
2262,10863,1
2262,10935,1
2262,10988,1
2262,11035,1
2262,11036,1
2262,11037,1
2262,11414,1
2262,12014,2
2262,12090,2
2262,12159,4
2262,12281,2
2262,12336,1
2262,12340,1
2262,12446,4
2262,16401,2
2262,16451,1
2262,16461,3
2262,16840,4
2262,16975,2
2262,17430,3
2262,18722,1
2262,18736,2
2262,19270,2
2262,19277,2
2262,19717,1
2262,19872,2
2262,20321,2
2262,23336,1
2262,23338,1
2262,23964,2
2262,24140,2
2262,24141,1
2339,2360,9
2339,2410,8
2339,2413,1
2339,2494,7
2339,2637,4
2339,2642,2
2339,2652,10
2339,2668,1
2339,2670,3
2339,2735,6
2339,2821,1
2339,2976,2
2339,3137,9
2339,3149,1
2339,3152,6
2339,3161,6
2339,3193,3
2339,3203,1
2339,3266,1
2339,3274,6
2339,3304,6
2339,3349,7
2339,3394,2
2339,3491,2
2339,3533,3
2339,3676,8
2339,3815,2
2339,3914,11
2339,3915,11
2339,3916,11
2339,3917,11
2339,3918,11
2339,3919,1
2339,3920,1
2339,3921,1
2339,3922,1
2339,3923,1
2339,3924,1
2339,3928,4
2339,3929,4
2339,3938,5
2339,3953,1
2339,4500,6
2339,4501,6
2339,4558,11
2339,4638,1
2339,4639,1
2339,4670,2
2339,4698,4
2339,4797,4
2339,4929,9
2339,4930,8
2339,4993,5
2339,5090,1
2339,5516,8
2339,5876,4
2339,5877,6
2339,5880,6
2339,6111,5
2339,6121,5
2339,6122,5
2339,6157,6
2339,6232,1
2339,6299,1
2339,6338,2
2339,6358,4
2339,6444,1
2339,6515,4
2339,6522,5
2339,6735,3
2339,7016,5
2339,7292,7
2339,7301,5
2339,7369,6
2339,7502,2
2339,7511,6
2339,7637,4
2339,7765,2
2339,7932,6
2339,7934,6
2339,8435,1
2339,8495,6
2339,8496,6
2339,8508,3
2339,8743,2
2339,8774,6
2339,8784,4
2339,8823,6
2339,8866,5
2339,9115,1
2339,9155,8
2339,9157,12
2339,9366,4
2339,9372,4
2339,9379,1
2339,9388,1
2339,9580,6
2339,9581,6
2339,9615,3
2339,9616,3
2339,9617,3
2339,9666,6
2339,9676,6
2339,9735,1
2339,9736,4
2339,9737,4
2339,9738,4
2339,9743,4
2339,9787,3
2339,9850,4
2339,9851,4
2339,9852,4
2339,9937,2
2339,9977,4
2339,9978,4
2339,9979,4
2339,9980,4
2339,9981,4
2339,9982,5
2339,9983,5
2339,10027,4
2339,10472,8
2339,10608,6
2339,10615,9
2339,10632,4
2339,10694,4
2339,10741,8
2339,10761,10
2339,10763,10
2339,10859,1
2339,10863,4
2339,10917,3
2339,10935,2
2339,10988,8
2339,11035,4
2339,11036,4
2339,11037,4
2339,11155,1
2339,11182,2
2339,11414,4
2339,12014,1
2339,12159,6
2339,12164,4
2339,12281,7
2339,12336,3
2339,12340,6
2339,12409,4
2339,12446,9
2339,15845,1
2339,15846,1
2339,16401,3
2339,16451,2
2339,16461,11
2339,16493,1
2339,16840,10
2339,16975,7
2339,17430,3
2339,18736,2
2339,19270,1
2339,19277,6
2339,19717,8
2339,19863,6
2339,19872,1
2339,20321,5
2339,23336,8
2339,23338,8
2339,23964,6
2339,24140,6
2339,24141,1
2360,2410,17
2360,2413,4
2360,2494,5
2360,2637,8
2360,2642,2
2360,2652,13
2360,2670,1
2360,2735,7
2360,2821,4
2360,2976,2
2360,3137,78
2360,3149,4
2360,3152,9
2360,3155,1
2360,3161,9
2360,3193,3
2360,3203,3
2360,3266,1
2360,3274,6
2360,3304,7
2360,3349,18
2360,3394,1
2360,3491,1
2360,3533,1
2360,3676,7
2360,3815,7
2360,3914,8
2360,3915,8
2360,3916,8
2360,3917,8
2360,3918,8
2360,3919,3
2360,3920,3
2360,3921,3
2360,3922,3
2360,3923,3
2360,3924,3
2360,3928,5
2360,3929,5
2360,3938,3
2360,4500,6
2360,4501,6
2360,4556,1
2360,4558,16
2360,4670,2
2360,4698,7
2360,4797,14
2360,4929,10
2360,4930,4
2360,4993,6
2360,5090,8
2360,5516,7
2360,5822,5
2360,5876,8
2360,5877,6
2360,5880,6
2360,6111,10
2360,6121,7
2360,6122,7
2360,6157,4
2360,6338,2
2360,6358,2
2360,6444,4
2360,6515,8
2360,6522,7
2360,6735,6
2360,6813,1
2360,7016,3
2360,7292,8
2360,7301,9
2360,7369,4
2360,7502,3
2360,7511,14
2360,7637,8
2360,7765,5
2360,7932,6
2360,7934,6
2360,8435,4
2360,8495,4
2360,8496,6
2360,8508,1
2360,8743,1
2360,8774,4
2360,8784,3
2360,8823,7
2360,8866,6
2360,9115,2
2360,9155,7
2360,9157,21
2360,9366,7
2360,9372,7
2360,9580,4
2360,9581,4
2360,9615,1
2360,9616,1
2360,9617,1
2360,9666,6
2360,9667,1
2360,9676,6
2360,9736,1
2360,9737,1
2360,9738,1
2360,9743,2
2360,9787,2
2360,9850,8
2360,9851,8
2360,9852,8
2360,9937,3
2360,9977,7
2360,9978,7
2360,9979,7
2360,9980,7
2360,9981,7
2360,9982,7
2360,9983,7
2360,10027,7
2360,10472,25
2360,10608,15
2360,10615,13
2360,10626,3
2360,10632,5
2360,10694,3
2360,10741,7
2360,10761,8
2360,10763,8
2360,10863,5
2360,10935,4
2360,10988,25
2360,11035,2
2360,11036,2
2360,11037,2
2360,11182,3
2360,11414,2
2360,12014,1
2360,12159,10
2360,12164,12
2360,12281,10
2360,12336,6
2360,12340,10
2360,12409,10
2360,12446,11
2360,13169,4
2360,15845,3
2360,15846,3
2360,16401,4
2360,16451,2
2360,16461,16
2360,16840,17
2360,16975,10
2360,17430,7
2360,18736,5
2360,19270,3
2360,19277,6
2360,19717,25
2360,19863,15
2360,19872,3
2360,20321,3
2360,23336,25
2360,23338,25
2360,23964,6
2360,24140,6
2360,24141,5
2410,2413,3
2410,2494,6
2410,2637,12
2410,2642,1
2410,2652,23
2410,2670,4
2410,2735,8
2410,2821,6
2410,2976,4
2410,3137,17
2410,3149,6
2410,3152,6
2410,3155,2
2410,3161,8
2410,3193,5
2410,3203,8
2410,3266,1
2410,3274,12
2410,3304,8
2410,3349,23
2410,3394,2
2410,3491,6
2410,3533,2
2410,3676,7
2410,3815,10
2410,3914,18
2410,3915,18
2410,3916,18
2410,3917,18
2410,3918,18
2410,3919,3
2410,3920,3
2410,3921,3
2410,3922,3
2410,3923,3
2410,3924,3
2410,3928,11
2410,3929,11
2410,3938,5
2410,3953,1
2410,4500,12
2410,4501,12
2410,4556,3
2410,4558,21
2410,4638,4
2410,4639,4
2410,4670,1
2410,4698,15
2410,4797,9
2410,4929,20
2410,4930,6
2410,4993,8
2410,5090,4
2410,5516,7
2410,5822,4
2410,5876,12
2410,5877,12
2410,5880,12
2410,6111,16
2410,6121,5
2410,6122,5
2410,6157,10
2410,6232,1
2410,6299,1
2410,6338,3
2410,6358,7
2410,6444,6
2410,6515,12
2410,6522,5
2410,6735,4
2410,7016,5
2410,7292,11
2410,7301,9
2410,7369,11
2410,7502,3
2410,7511,26
2410,7637,12
2410,7765,2
2410,7932,12
2410,7934,12
2410,8435,3
2410,8495,10
2410,8496,12
2410,8508,2
2410,8743,3
2410,8774,10
2410,8784,10
2410,8823,8
2410,8866,8
2410,9115,4
2410,9155,7
2410,9157,26
2410,9366,15
2410,9372,15
2410,9379,2
2410,9580,10
2410,9581,10
2410,9615,2
2410,9616,2
2410,9617,2
2410,9666,12
2410,9667,2
2410,9676,12
2410,9735,1
2410,9736,3
2410,9737,3
2410,9738,3
2410,9743,5
2410,9787,3
2410,9850,12
2410,9851,12
2410,9852,12
2410,9937,4
2410,9977,15
2410,9978,15
2410,9979,15
2410,9980,15
2410,9981,15
2410,9982,5
2410,9983,5
2410,10027,10
2410,10472,17
2410,10608,10
2410,10615,23
2410,10626,1
2410,10632,9
2410,10694,7
2410,10741,7
2410,10761,7
2410,10763,7
2410,10859,1
2410,10863,9
2410,10917,6
2410,10935,5
2410,10988,17
2410,11035,7
2410,11036,7
2410,11037,7
2410,11155,1
2410,11182,3
2410,11414,7
2410,12014,3
2410,12159,11
2410,12164,9
2410,12281,14
2410,12336,4
2410,12340,9
2410,12409,9
2410,12446,21
2410,13169,4
2410,15845,4
2410,15846,4
2410,16401,4
2410,16451,6
2410,16461,21
2410,16493,1
2410,16840,19
2410,16975,14
2410,17430,11
2410,18736,2
2410,19270,8
2410,19277,12
2410,19717,17
2410,19863,10
2410,19872,8
2410,20321,5
2410,23336,17
2410,23338,17
2410,23964,12
2410,24140,12
2410,24141,5
2413,2494,1
2413,2637,1
2413,2642,1
2413,2652,3
2413,2735,1
2413,2821,1
2413,2976,1
2413,3137,4
2413,3149,1
2413,3155,1
2413,3161,5
2413,3193,3
2413,3203,1
2413,3274,3
2413,3304,1
2413,3349,5
2413,3394,2
2413,3491,2
2413,3533,1
2413,3676,1
2413,3914,3
2413,3915,3
2413,3916,3
2413,3917,3
2413,3918,3
2413,3919,1
2413,3920,1
2413,3921,1
2413,3922,1
2413,3923,1
2413,3924,1
2413,3928,2
2413,3929,2
2413,3953,2
2413,4500,3
2413,4501,3
2413,4556,1
2413,4558,4
2413,4698,4
2413,4729,3
2413,4797,6
2413,4929,5
2413,5090,3
2413,5516,1
2413,5822,3
2413,5876,1
2413,5877,3
2413,5880,3
2413,6111,4
2413,6121,1
